구간 번호,관리청,도로 분류,대표지역,도로(노선)명,총길이(km),기점_위도(WGS84(4326)),기점_경도(WGS84(4326)),종점_위도(WGS84(4326)),종점_경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
41270-6,경기도 안산시,지방도,경기도 안산시,가루개로,0.3,37.347547,126.845842,37.348154,126.843573,0.002269,-0.000607,345.023014
41270-7,경기도 안산시,지방도,경기도 안산시,해안로,0.5,37.299863,126.827212,37.293931,126.827437,-0.000225,0.005932,92.17218029
41270-8,경기도 안산시,지방도,경기도 안산시,해안로,0.3,37.298164,126.889113,37.300211,126.893403,-0.00429,-0.002047,205.5084313
41270-9,경기도 안산시,지방도,경기도 안산시,충장로,0.3,37.3050697,126.8558023,37.3030086,126.8577272,-0.0019249,0.0020611,133.0429879
41270-10,경기도 안산시,지방도,경기도 안산시,중앙로,0.6,37.316676,126.834636,37.317145,126.826047,0.008589,-0.000469,356.8744836
41270-11,경기도 안산시,지방도,경기도 안산시,중앙로,0.6,37.318408,126.812187,37.321435,126.805575,0.006612,-0.003027,335.4015041
41270-12,경기도 안산시,지방도,경기도 안산시,용신로,0.5,37.301752,126.86131,37.30199,126.856254,0.005056,-0.000238,357.3049176
41270-13,경기도 안산시,지방도,경기도 안산시,중앙로,0.4,37.32753,126.790318,37.329854,126.785587,0.004731,-0.002324,333.8384336
41270-14,경기도 안산시,지방도,경기도 안산시,중앙로,0.5,37.334733,126.776046,37.331608,126.782146,-0.0061,0.003125,152.8741598
41270-15,경기도 안산시,지방도,경기도 안산시,산단로,0.6,37.332673,126.789824,37.33745,126.790683,-0.000859,-0.004777,259.8060178
41270-16,경기도 안산시,지방도,경기도 안산시,신안산대학로,0.5,37.303707,126.807222,37.298063,126.80563,0.001592,0.005644,74.24786187
41270-17,경기도 안산시,지방도,경기도 안산시,해안로,0.6,37.290285,126.875338,37.286802,126.869877,0.005461,0.003483,32.52953828
41270-18,경기도 안산시,지방도,경기도 안산시,별망로,0.6,37.299048,126.802139,37.299236,126.809306,-0.007167,-0.000188,181.5026004
41270-19,경기도 안산시,지방도,경기도 안산시,중앙로,0.6,37.332591,126.754863,37.333939,126.761848,-0.006985,-0.001348,190.9229435
41270-20,경기도 안산시,지방도,경기도 안산시,중앙로,0.6,37.326295,126.78567,37.331151,126.788634,-0.002964,-0.004856,238.6009891
41270-21,경기도 안산시,지방도,경기도 안산시,산단로,0.5,37.340326,126.792014,37.346322,126.795581,-0.003567,-0.005996,239.2517301
41270-22,경기도 안산시,도시계획도로,경기도 안산시,용신로,0.3,37.30312,126.833624,37.30201,126.831629,0.001995,0.00111,29.09116809
41270-23,경기도 안산시,도시계획도로,경기도 안산시,순환로,0.5,37.342844,126.843989,37.34355,126.839787,0.004202,-0.000706,350.4625155
41280-1,경기도 고양시,지방도,경기도 고양시,지방도356우회,1,37.65521668,126.8976467,37.66049779,126.8938857,0.003760946,-0.005281116,305.4565668
41280-2,경기도 고양시,지방도,경기도 고양시,지방도363우회,0.6,37.67385215,126.8525213,37.67553389,126.858013,-0.005491729,-0.001681736,197.0261911
41280-3,경기도 고양시,지방도,경기도 고양시,지방도363우회,1,37.67417843,126.8644155,37.67591999,126.874326,-0.009910457,-0.001741563,189.9668168
41280-4,경기도 고양시,지방도,경기도 고양시,서울외곽우회,1,37.71814243,126.9230872,37.71467507,126.909599,0.013488217,0.003467364,14.41664955
41280-5,경기도 고양시,지방도,경기도 고양시,지방도367우회,1,37.7232346,126.8954058,37.72546429,126.8927725,0.002633326,-0.002229686,319.7447879
41280-6,경기도 고양시,지방도,경기도 고양시,국지도78우회,0.6,37.74722768,126.9123452,37.74579564,126.913194,-0.000848848,0.001432046,120.6574265
41280-7,경기도 고양시,지방도,경기도 고양시,지방도371우회,1,37.68325448,126.960998,37.69063133,126.9636749,-0.0026769,-0.00737685,250.0552558
41280-8,경기도 고양시,지방도,경기도 고양시,장항대교,1.2,37.64299646,126.7538408,37.63636924,126.7669659,-0.013125101,0.006627214,153.2095701
41280-9,경기도 고양시,지방도,경기도 고양시,한류월드ic 지하차도,0.4,37.6463338,126.7464685,37.64321182,126.7533511,-0.006882595,0.003121974,155.6007558
41280-10,경기도 고양시,지방도,경기도 고양시,동산육교,0.3,37.65002683,126.8989165,37.64565679,126.9093887,-0.010472181,0.004370042,157.3492191
41280-11,경기도 고양시,지방도,경기도 고양시,벽제육교,0.6,37.67796917,126.8811208,37.68057526,126.8925243,-0.011403567,-0.00260609,192.8729025
41280-12,경기도 고양시,지방도,경기도 고양시,성사육교,0.3,37.65047722,126.8408556,37.6560048,126.8443549,-0.003499261,-0.005527575,237.663925
41280-13,경기도 고양시,지방도,경기도 고양시,"장항ic  A, B, C 교",0.4,37.63993314,126.7581839,37.64209088,126.7595781,-0.001394158,-0.002157744,237.1327544
41280-14,경기도 고양시,지방도,경기도 고양시,법곳지하차도,0.8,37.66554234,126.7192127,37.66178494,126.7312078,-0.011995016,0.003757392,162.6070398
41310-1,경기도 구리시,일반국도,경기도 구리시,일반국도 6호선,0.2,37.60403655,127.1487,37.60426317,127.1496638,-0.000963849,-0.000226611,193.230545
41310-2,경기도 구리시,일반국도,경기도 구리시,북부간선도로,0.27,37.610185,127.1271259,37.6109135,127.1308949,-0.00376899,-0.000728496,190.9396172
41310-3,경기도 구리시,일반국도,경기도 구리시,국도43호선,0.3,37.55861233,127.113916,37.5612901,127.1146781,-0.000762077,-0.002677762,254.1139152
41310-4,경기도 구리시,시도,경기도 구리시,검배로,0.45,37.59344306,127.1602044,37.59347823,127.1659041,-0.005699651,-0.0000352,180.3535376
41310-5,경기도 구리시,시도,경기도 구리시,국도43호선,0.14,37.64625358,127.1406248,37.64683679,127.140385,0.000239822,-0.000583217,292.3526877
41310-6,경기도 구리시,일반국도,경기도 구리시,수석교,0.32,37.58177113,127.161188,37.58340223,127.1642707,-0.003082669,-0.001631093,207.8840839
41310-8,경기도 구리시,시도,경기도 구리시,갈매IC 1교,0.21,37.64075021,127.1299509,37.64212112,127.1299494,0.00000152,-0.00137091,270.063568
41310-9,경기도 구리시,시도,경기도 구리시,갈매IC 2교,0.21,37.64218947,127.1299325,37.64080317,127.1316635,-0.001731047,0.001386307,141.3105334
41360-1,경기도 남양주시,시도,경기도 남양주시,시도10호선,1.2,37.61241428,127.2749139,37.60381397,127.2819975,-0.007083531,0.008600312,129.4761159
41360-3,경기도 남양주시,지방도,경기도 남양주시,국지도86호선,1.5,37.6169445,127.2732196,37.62633531,127.2825176,-0.009297995,-0.009390814,225.284559
41360-5,경기도 남양주시,지방도,경기도 남양주시,지방도383호선,1.2,37.61996705,127.1679031,37.63187707,127.1651754,0.002727756,-0.011910022,282.8999839
41360-6,경기도 남양주시,시도,경기도 남양주시,도시계획도로,1,37.67302578,127.2018433,37.67964813,127.2081999,-0.00635664,-0.00662235,226.1728109
41360-7,경기도 남양주시,지방도,경기도 남양주시,지방도387호선,1.2,37.77250683,127.2826532,37.76505448,127.2832494,-0.000596189,0.007452352,94.57392494
41360-9,경기도 남양주시,지방도,경기도 남양주시,지방도387호선,0.3,37.75002451,127.272652,37.74852159,127.2720107,0.000641313,0.001502915,66.89144414
41360-10,경기도 남양주시,시도,경기도 남양주시,시도113호선,1.3,37.67759963,127.092928,37.68130248,127.1045063,-0.011578223,-0.003702859,197.7349184
41360-11,경기도 남양주시,시도,경기도 남양주시,경춘로,1.3,37.65493561,127.2585002,37.65374551,127.27314,-0.014639861,0.001190107,175.3525181
41360-12,경기도 남양주시,시도,경기도 남양주시,도시계획도로,0.25,37.60404316,127.149033,37.60501651,127.1535644,-0.004531466,-0.000973349,192.1228134
41370-1,경기도 오산시,지방도,경기도 오산시,남부대로,0.7,37.134546,127.061901,37.135816,127.068764,-0.006863,-0.00127,190.484003
41370-2,경기도 오산시,지방도,경기도 오산시,서부로,1.1,37.176299,127.040753,37.185972,127.038226,0.002527,-0.009673,284.6408855
41370-3,경기도 오산시,지방도,경기도 오산시,독산성로,1.4,37.176953,127.020291,37.184353,127.00962,0.010671,-0.0074,325.2599191
41370-4,경기도 오산시,지방도,경기도 오산시,가장로,0.8,37.161396,127.027608,37.160649,127.035951,-0.008343,0.000747,174.8836003
41370-5,경기도 오산시,시도,경기도 오산시,갈곶육교,0.6,37.134437,127.042062,37.137012,127.036214,0.005848,-0.002575,336.2350756
41390-1,경기도 시흥시,시도,경기도 시흥시,시도1호선,0.5,37.440859,126.775138,37.444173,126.77885,-0.003712,-0.003314,221.7578457
41390-2,경기도 시흥시,시도,경기도 시흥시,국도77호선,0.4,37.35509,126.715527,37.360488,126.721031,-0.005504,-0.005398,224.4429315
41390-3,경기도 시흥시,시도,경기도 시흥시,국도77호선,0.8,37.373979,126.739252,37.380663,126.741033,-0.001781,-0.006684,255.0797876
41390-4,경기도 시흥시,시도,경기도 시흥시,국도77호선,0.8,37.350373,126.707923,37.334241,126.688682,0.019241,0.016132,39.97707284
41390-5,경기도 시흥시,시도,경기도 시흥시,시도16호선,1.9,37.458919,126.785259,37.4717625,126.7819314,0.0033276,-0.0128435,284.525274
41390-6,경기도 시흥시,시도,경기도 시흥시,시도1호선,1.1,37.450707,126.791928,37.459298,126.802472,-0.010544,-0.008591,219.1723275
41390-7,경기도 시흥시,시도,경기도 시흥시,국도39호선,1.1,37.456427,126.7854009,37.4653081,126.7895802,-0.0041793,-0.0088811,244.7990938
41390-8,경기도 시흥시,시도,경기도 시흥시,국도39호선,0.8,37.4195506,126.7872904,37.4263526,126.7888801,-0.0015897,-0.006802,256.8454757
41390-9,경기도 시흥시,시도,경기도 시흥시,시도25호선,0.4,37.3768206,126.8101414,37.3832628,126.8186869,-0.0085455,-0.0064422,217.0115612
41390-10,경기도 시흥시,시도,경기도 시흥시,시도6호선,1.9,37.4520476,126.8150627,37.4420171,126.829822,-0.0147593,0.0100305,145.7997608
41390-11,경기도 시흥시,시도,경기도 시흥시,시도7호선,1,37.377058,126.788734,37.3635532,126.7850026,0.0037314,0.0135048,74.55443048
41390-12,경기도 시흥시,시도,경기도 시흥시,시도21호선,0.4,37.3904944,126.804287,37.3907155,126.8115798,-0.0072928,-0.0002211,181.7365371
41390-13,경기도 시흥시,시도,경기도 시흥시,시도4호선,1.1,37.4524487,126.8200428,37.4535595,126.8307423,-0.0106995,-0.0011108,185.927096
41390-14,경기도 시흥시,시도,경기도 시흥시,시도10호선,1.2,37.411494,126.765424,37.419722,126.768437,-0.003013,-0.008228,249.8878441
41390-15,경기도 시흥시,시도,경기도 시흥시,국도42호선,1.5,37.443244,126.773798,37.438583,126.79773,-0.023932,0.004661,168.9790304
41390-16,경기도 시흥시,시도,경기도 시흥시,국도42호선,1.2,37.405393,126.834309,37.402393,126.852161,-0.017852,0.003,170.4606674
41390-17,경기도 시흥시,시도,경기도 시흥시,국도42호선,1.3,37.383256,126.867063,37.372344,126.874436,-0.007373,0.010912,124.0460348
41390-18,경기도 시흥시,시도,경기도 시흥시,시도9호선,0.1,37.459001,126.802199,37.459746,126.803339,-0.00114,-0.000745,213.1649682
41390-19,경기도 시흥시,시도,경기도 시흥시,시도9호선,0.1,37.449546,126.810243,37.450916,126.811844,-0.001601,-0.00137,220.5541061
41390-20,경기도 시흥시,시도,경기도 시흥시,시도9호선,0.1,37.435873,126.806777,37.434485,126.808158,-0.001381,0.001388,134.8551572
41390-21,경기도 시흥시,시도,경기도 시흥시,시도9호선,0.3,37.397231,126.796281,37.403245,126.790479,0.005802,-0.006014,313.9721224
41390-22,경기도 시흥시,시도,경기도 시흥시,시도9호선,0.1,37.381686,126.772657,37.384114,126.774219,-0.001562,-0.002428,237.245695
41390-23,경기도 시흥시,시도,경기도 시흥시,시도9호선,0.1,37.380857,126.741236,37.373668,126.739228,0.002008,0.007189,74.3941213
41390-24,경기도 시흥시,시도,경기도 시흥시,시도19호선,0.86,37.382351,126.864417,37.38578,126.867126,-0.002709,-0.003429,231.6903385
41390-25,경기도 시흥시,시도,경기도 시흥시,시도19호선,0.3,37.393926,126.867163,37.398563,126.86829,-0.001127,-0.004637,256.3394134
41390-26,경기도 시흥시,시도,경기도 시흥시,시도8호선,0.15,37.366217,126.739576,37.365266,126.742387,-0.002811,0.000951,161.308614
41390-27,경기도 시흥시,시도,경기도 시흥시,시도52호선,0.07,37.374579,126.812358,37.375721,126.811819,0.000539,-0.001142,295.2663258
41390-28,경기도 시흥시,시도,경기도 시흥시,방산대교,0.4,37.39751672,126.7497068,37.40103205,126.7503223,-0.000615517,-0.003515334,260.0684832
41390-29,경기도 시흥시,시도,경기도 시흥시,소래대교,0.5,37.3961621,126.7423996,37.40119511,126.7403226,0.00207701,-0.005033005,292.4248567
41390-30,경기도 시흥시,시도,경기도 시흥시,연성교,0.3,37.40369589,126.7960937,37.40652415,126.7977302,-0.001636482,-0.002828268,239.9456311
41390-31,경기도 시흥시,시도,경기도 시흥시,안현육교,0.3,37.43293443,126.8072552,37.43939935,126.8091754,-0.001920249,-0.006464923,253.4572218
41390-32,경기도 시흥시,시도,경기도 시흥시,계수육교,0.2,37.4485478,126.8120213,37.45321378,126.8067885,0.005232825,-0.004665986,318.2773708
41390-33,경기도 시흥시,시도,경기도 시흥시,대야육교,0.2,37.45638546,126.804172,37.46327462,126.8004968,0.003675197,-0.006889159,298.0788255
41390-34,경기도 시흥시,시도,경기도 시흥시,관곡교,0.2,37.39868055,126.7945823,37.40216238,126.7908818,0.003700452,-0.003481831,316.7434891
41390-35,경기도 시흥시,시도,경기도 시흥시,신천교,0.5,37.41473743,126.7581116,37.41752175,126.751982,0.006129622,-0.002784325,335.5705065
41390-36,경기도 시흥시,시도,경기도 시흥시,포동교,0.4,37.40681675,126.7754516,37.408768,126.7707395,0.004712112,-0.00195125,337.5059206
41390-37,경기도 시흥시,시도,경기도 시흥시,하중교,0.4,37.40541337,126.7937606,37.40525117,126.7877087,0.006051888,0.000162198,1.535225748
41390-38,경기도 시흥시,시도,경기도 시흥시,하중교 R-C,0.3,37.40541305,126.7937606,37.4054949,126.7904258,0.003334761,-0.0000818,358.5940177
41390-39,경기도 시흥시,시도,경기도 시흥시,하중교 R-D,0.3,37.40541305,126.793761,37.40519789,126.7903178,0.003443198,0.000215157,3.575623577
41390-40,경기도 시흥시,시도,경기도 시흥시,학미교,0.2,37.40518742,126.7858323,37.40513353,126.7830754,0.002756965,0.0000539,1.119768668
41390-41,경기도 시흥시,시도,경기도 시흥시,배곧 신도시 지하차도,0.2,37.3779389,126.7240336,37.37249078,126.7193788,0.004654782,0.005448124,49.49000167
41390-42,경기도 시흥시,시도,경기도 시흥시,할미고개,1.1,37.45921862,126.8025201,37.46897037,126.7971059,0.00541414,-0.009751758,299.0388743
41410-1,경기도 군포시,시도,경기도 군포시,"시도 26,27호선",1.15,37.37230197,126.9276095,37.37255418,126.9338279,-0.0062184,-0.00025221,182.3225673
41410-2,경기도 군포시,시도,경기도 군포시,시도 38호선,1.04,37.34751991,126.9387516,37.35499471,126.9434365,-0.0046849,-0.0074748,237.9221907
41410-3,경기도 군포시,시도,경기도 군포시,시도 147호선,1.35,37.34278341,126.8955144,37.3358463,126.90618,-0.0106656,0.00693711,146.9592549
41430-2,경기도 의왕시,시도,경기도 의왕시,문화의거리,1.3,37.378479,126.983386,37.378809,126.9969523,-0.0135663,-0.00033,181.393444
41430-3,경기도 의왕시,시도,경기도 의왕시,학현로(오매기고개),2.3,37.3905003,127.0101986,37.387666,127.018145,-0.0079464,0.0028343,160.3698396
41430-4,경기도 의왕시,지방도,경기도 의왕시,57번국지도,2.3,37.3941715,127.0167233,37.393229,127.034756,-0.0180327,0.0009425,177.008092
41430-6,경기도 의왕시,시도,경기도 의왕시,시도로,0.9,37.351803,126.98197,37.351125,126.979799,0.002171,0.000678,17.34350503
41430-7,경기도 의왕시,시도,경기도 의왕시,시도로,1.3,37.381482,126.975247,37.383751,126.978194,-0.002947,-0.002269,217.593952
