사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,,
2.02209E+15,2022년 9월 8일 19시,목요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,여,44세,상해없음,,
2.02209E+15,2022년 9월 8일 21시,목요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,6,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,38세,경상,,
2.02209E+15,2022년 9월 9일 20시,금요일,경기도 안성시 공도읍,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,경상,승용,남,47세,경상,,
2.02209E+15,2022년 9월 12일 09시,월요일,충청북도 청주시 흥덕구 석곡동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,35세,경상,승용,남,40세,경상,,
2.02209E+15,2022년 9월 12일 16시,월요일,대전광역시 대덕구 와동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,41세,상해없음,승용,여,32세,경상,,
2.02209E+15,2022년 9월 13일 07시,화요일,경기도 용인시 기흥구 보라동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,68세,상해없음,승용,남,47세,중상,,
2.02209E+15,2022년 9월 13일 17시,화요일,울산광역시 울주군 언양읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승합,남,38세,경상,,
2.02209E+15,2022년 9월 14일 02시,수요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,21세,경상,,
2.02209E+15,2022년 9월 14일 10시,수요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,40세,상해없음,보행자,남,62세,중상,,
2.02209E+15,2022년 9월 14일 19시,수요일,경기도 화성시 영천동,중상사고,0,2,4,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,50세,상해없음,승용,남,24세,부상신고,,
2.02209E+15,2022년 9월 14일 21시,수요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,33세,경상,,1
2.02209E+15,2022년 9월 15일 21시,목요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,화물,남,51세,경상,,
2.02209E+15,2022년 9월 16일 03시,금요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,건설기계,남,64세,경상,,
2.02209E+15,2022년 9월 16일 05시,금요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,39세,상해없음,승용,남,50세,경상,,
2.02209E+15,2022년 9월 16일 08시,금요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,28세,경상,,1
2.02209E+15,2022년 9월 16일 16시,금요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,74세,상해없음,승합,남,51세,경상,,
2.02209E+15,2022년 9월 17일 10시,토요일,경기도 용인시 기흥구 공세동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,25세,상해없음,승용,남,56세,경상,,
2.02209E+15,2022년 9월 18일 11시,일요일,충청남도 천안시 동남구 성남면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,기타불명,승용,남,38세,경상,,
2.02209E+15,2022년 9월 18일 19시,일요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,69세,경상,,
2.02209E+15,2022년 9월 19일 13시,월요일,충청북도 청주시 서원구 현도면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,화물,남,33세,경상,,
2.02209E+15,2022년 9월 19일 15시,월요일,경기도 화성시 방교동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,화물,남,57세,경상,,
2.02209E+15,2022년 9월 20일 04시,화요일,대전광역시 대덕구 상서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,59세,상해없음,승용,남,50세,경상,,
2.02209E+15,2022년 9월 21일 03시,수요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,37세,경상,,1
2.02209E+15,2022년 9월 21일 16시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,특수,남,52세,상해없음,승용,여,44세,경상,,
2.02209E+15,2022년 9월 21일 22시,수요일,경기도 안성시 공도읍,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,22세,상해없음,화물,남,53세,상해없음,,
2.02209E+15,2022년 9월 21일 23시,수요일,경기도 성남시 분당구 궁내동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,64세,상해없음,승용,남,55세,중상,,
2.02209E+15,2022년 9월 23일 13시,금요일,경기도 용인시 기흥구 고매동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,여,45세,경상,,
2.02209E+15,2022년 9월 23일 13시,금요일,경상북도 김천시 봉산면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,38세,중상,화물,남,54세,경상,,
2.02209E+15,2022년 9월 23일 18시,금요일,충청남도 천안시 동남구 수신면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,21세,상해없음,,
2.02209E+15,2022년 9월 23일 22시,금요일,충청남도 천안시 서북구 성거읍,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,35세,부상신고,,
2.02209E+15,2022년 9월 24일 04시,토요일,경상북도 칠곡군 석적읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,29세,상해없음,특수,남,42세,중상,,
2.02209E+15,2022년 9월 24일 07시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,11,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,52세,상해없음,승합,남,76세,경상,,
2.02209E+15,2022년 9월 24일 11시,토요일,경기도 안성시 원곡면,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,57세,상해없음,승합,남,60세,경상,,
2.02209E+15,2022년 9월 24일 15시,토요일,경상남도 양산시 하북면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,49세,경상,,
2.02209E+15,2022년 9월 25일 20시,일요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승합,남,68세,상해없음,승용,남,25세,경상,,
2.02209E+15,2022년 9월 26일 05시,월요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,28세,경상,,
2.02209E+15,2022년 9월 26일 20시,월요일,충청북도 영동군 추풍령면,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,52세,경상,,
2.02209E+15,2022년 9월 27일 08시,화요일,경기도 안성시 공도읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,29세,경상,,
2.02209E+15,2022년 9월 27일 15시,화요일,경기도 평택시 진위면,중상사고,0,1,10,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,화물,남,59세,중상,,
2.02209E+15,2022년 9월 27일 19시,화요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,26세,상해없음,승용,남,29세,경상,,
2.02209E+15,2022년 9월 28일 07시,수요일,대전광역시 대덕구 목상동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,여,47세,경상,,
2.02209E+15,2022년 9월 28일 18시,수요일,경상남도 양산시 상북면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,31세,경상,,
2.02209E+15,2022년 9월 29일 11시,목요일,경기도 용인시 처인구 남사읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,63세,경상,,
2.02209E+15,2022년 9월 29일 18시,목요일,경상북도 경주시 내남면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,여,59세,중상,,
2.02209E+15,2022년 9월 30일 14시,금요일,울산광역시 울주군 언양읍,중상사고,0,2,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,34세,상해없음,승용,남,60세,중상,,
2.0221E+15,2022년 10월 1일 09시,토요일,서울특별시 서초구 원지동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,66세,경상,,1
2.0221E+15,2022년 10월 1일 13시,토요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,기타불명,미분류,기타불명,특수,남,46세,상해없음,,
2.0221E+15,2022년 10월 1일 15시,토요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,54세,경상,,
2.0221E+15,2022년 10월 3일 02시,월요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,48세,상해없음,승용,남,51세,상해없음,,
2.0221E+15,2022년 10월 3일 06시,월요일,경기도 성남시 분당구 금곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,59세,상해없음,승용,남,40세,경상,,
2.0221E+15,2022년 10월 3일 15시,월요일,경기도 성남시 분당구 분당동,경상사고,0,0,7,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,여,35세,경상,,
2.0221E+15,2022년 10월 3일 16시,월요일,경상북도 영천시 본촌동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,특수,남,45세,경상,,
2.0221E+15,2022년 10월 6일 06시,목요일,경상북도 경주시 신평동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,85세,상해없음,화물,남,68세,상해없음,,
2.0221E+15,2022년 10월 6일 13시,목요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,54세,경상,,
2.0221E+15,2022년 10월 6일 16시,목요일,경상북도 칠곡군 왜관읍,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,14세,상해없음,승용,남,51세,부상신고,,
2.0221E+15,2022년 10월 7일 15시,금요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,48세,경상,,
2.0221E+15,2022년 10월 8일 08시,토요일,대전광역시 대덕구 신대동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,화물,남,63세,경상,,
2.0221E+15,2022년 10월 8일 16시,토요일,경기도 안성시 원곡면,경상사고,0,0,3,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,27세,경상,,
2.0221E+15,2022년 10월 8일 16시,토요일,대구광역시 북구 조야동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,36세,경상,,
2.0221E+15,2022년 10월 9일 03시,일요일,경기도 성남시 분당구 백현동,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,40세,기타불명,승용,남,35세,중상,,
2.0221E+15,2022년 10월 9일 14시,일요일,대구광역시 북구 서변동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,21세,상해없음,승용,남,27세,경상,,
2.0221E+15,2022년 10월 9일 18시,일요일,충청북도 청주시 서원구 현도면,중상사고,0,1,8,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승합,남,74세,상해없음,승용,남,38세,중상,,
2.0221E+15,2022년 10월 9일 19시,일요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,기타 - 기타,승합,남,67세,상해없음,승용,남,36세,경상,,
2.0221E+15,2022년 10월 10일 09시,월요일,충청북도 청주시 서원구 남이면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,57세,경상,,
2.0221E+15,2022년 10월 10일 10시,월요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,52세,상해없음,승용,남,22세,경상,,
2.0221E+15,2022년 10월 10일 14시,월요일,충청남도 천안시 동남구 구성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,45세,상해없음,승용,남,68세,경상,,
2.0221E+15,2022년 10월 10일 18시,월요일,대전광역시 대덕구 연축동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 지하차도(도로)내,화물,남,63세,상해없음,승용,여,44세,경상,,
2.0221E+15,2022년 10월 11일 13시,화요일,경기도 성남시 분당구 궁내동,중상사고,0,3,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,49세,상해없음,승용,남,45세,경상,,
2.0221E+15,2022년 10월 11일 15시,화요일,경상북도 경산시 진량읍,중상사고,0,2,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,남,31세,부상신고,,
