"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3050000","PHMA220193050034021200001","2019-07-14","","01","영업/정상","13","영업중","","","","","02-2088-0580","4172.33","","서울특별시 동대문구 제기동 892번지 64호","서울특별시 동대문구 정릉천동로 102, 지하1층~지상4층 (제기동)","02569","서울탑병원","2023-10-26 17:59:00","U","2022-10-30 22:08:00.0","병원","203109.595530999","453230.287283096","","","","","","","","","","","","","","","",""
"3050000","PHMA220113050034021200002","2011-03-18","","01","영업/정상","13","영업중","","","","","02-2681-0119","","130-844","서울특별시 동대문구 장안동 431번지 6호","서울특별시 동대문구 천호대로83길 44 (장안동)","02636","맑은수병원","2023-07-24 10:42:05","U","2022-12-06 22:06:00.0","병원","205714.783737023","451286.668635118","","","","","","","","","","","","","","","",""
"3010000","PHMA220063010033021200001","20060302","","01","영업/정상","13","영업중","","","","","2252-0202","","100452","서울특별시 중구 신당동 422번지 4호","서울특별시 중구 동호로 202 (신당동)","04607","반도정형외과병원","2022-09-29 10:17:53","U","2021-10-31 00:01:00.0","병원","200823.512501925","450412.586912513","","","","","","","","","","","","","","","",""
"3010000","PHMA220163010033021200001","20160708","","01","영업/정상","13","영업중","","","","","02-2165-0965","","","","서울특별시 중구 통일로 92, 케이지타워 1,2,8층 (순화동)","04517","광화문자생한방병원","2022-11-30 13:36:55","U","2021-11-02 00:02:00.0","한방병원","","","","","","","","","","","","","","","","","",""
"3050000","PHMA220113050034021200003","20110325","","01","영업/정상","13","영업중","","","","","1588-7562","","130838","서울특별시 동대문구 장안2동 294번지 11호 ,369-3(6~9층)","서울특별시 동대문구 답십리로 261 (장안동)","02530","참튼튼병원","2022-08-10 16:11:24","U","2021-12-07 23:02:00.0","병원","206056.59490363","452278.21455164","","","","","","","","","","","","","","","",""
"3020000","PHMA219783020033021200001","1978-02-23","","01","영업/정상","13","영업중","","","","","02-709-9114","","","","서울특별시 용산구 대사관로 59 (한남동)","04401","순천향대학교 부속 서울병원","2023-04-10 13:24:55","U","2022-12-03 23:02:00.0","종합병원","","","","","","","","","","","","","","","","","",""
"3060000","PHMA220203060034021200002","2020-07-27","","01","영업/정상","13","영업중","","","","","02-3426-0100","6108.86","","서울특별시 중랑구 망우동 207-2","서울특별시 중랑구 망우로 470 (망우동)","02177","러스크서울병원","2024-01-18 13:33:20","U","2023-11-30 22:00:00.0","병원","209144.172317054","455311.560177952","","","","","","","","","","","","","","","",""
"3100000","PHMA220203100034021200002","2020-11-04","","01","영업/정상","13","영업중","","","","","02-949-1075","","","","서울특별시 노원구 동일로197길 11, 공삼빌딩 2,3,4층 (공릉동)","01852","서울미르한방병원","2023-06-26 17:06:49","U","2022-12-05 22:08:00.0","한방병원","206170.643203398","458461.197033155","","","","","","","","","","","","","","","",""
"3060000","PHMA219843060034021200004","1984-04-03","","01","영업/정상","13","영업중","","","","","1577-6336","2841.75","","서울특별시 중랑구 상봉동 108번지 2호","서울특별시 중랑구 면목로 473 (상봉동)","02138","강북21세기병원","2023-11-03 09:08:18","U","2022-11-01 00:05:00.0","병원","207506.248550183","454647.912047029","","","","","","","","","","","","","","","",""
"3060000","PHMA220063060034021200008","2006-04-27","","01","영업/정상","13","영업중","","","","","02-2036-0200","20020","131-802","서울특별시 중랑구 망우본동 227번지","서울특별시 중랑구 양원역로 38 (망우동)","02062","서울특별시 북부병원","2024-01-05 10:46:30","U","2023-12-01 00:07:00.0","병원","209440.492707431","455783.882625987","","","","","","","","","","","","","","","",""
"3060000","PHMA220133060034021200002","2013-12-24","","01","영업/정상","13","영업중","","","","","02-1899-8875","4487.53","","","서울특별시 중랑구 동일로 679 (면목동, 88병원)","02130","팔팔병원","2023-10-27 16:03:32","U","2022-10-30 22:09:00.0","병원","206970.931160172","454293.539072489","","","","","","","","","","","","","","","",""
"3070000","PHMA220063070034021200002","2006-09-11","","01","영업/정상","13","영업중","","","","","02-929-3355","2856.01","","","서울특별시 성북구 보문로 46 (보문동7가)","02859","보문효사랑요양병원","2023-11-02 10:45:37","U","2022-11-01 00:04:00.0","요양병원(일반요양병원)","201941.07955989","453050.036188994","","","","","","","","","","","","","","","",""
"3070000","PHMA220213070034021200001","2021-11-29","","01","영업/정상","13","영업중","","","","","02-921-0088","1284.41","","서울특별시 성북구 동선동1가 1-2 유타","서울특별시 성북구 동소문로 106, 유타 8~9층 (동선동1가)","02845","성북미올한방병원","2023-10-23 09:42:12","U","2022-10-30 22:05:00.0","한방병원","201447.418693099","454477.103343093","","","","","","","","","","","","","","","",""
"3030000","PHMA220093030033021200001","2009-06-03","","01","영업/정상","13","영업중","","","","","02-462-0114","","133-831","서울특별시 성동구 성수2가3동 275번지 2호","서울특별시 성동구 동일로 93 (성수동2가)","04787","서울효사랑요양병원","2023-06-30 13:23:18","U","2022-12-07 00:02:00.0","요양병원(일반요양병원)","205503.603619543","448769.008639507","","","","","","","","","","","","","","","",""
"3070000","PHMA220113070034021200002","2011-06-28","","01","영업/정상","13","영업중","","","","","02-942-3611","4300","","","서울특별시 성북구 동소문로 306 (하월곡동)","02733","동서요양병원","2023-09-17 11:07:43","U","2022-12-08 23:09:00.0","요양병원(일반요양병원)","","","","","","","","","","","","","","","","","",""
"3070000","PHMA220153070034021200001","2015-03-13","","01","영업/정상","13","영업중","","","","","02-911-7115","4908","136-841","서울특별시 성북구 정릉동 16번지 486호 외2필지","서울특별시 성북구 동소문로 215 (정릉동)","02817","새마음요양병원","2023-12-26 08:48:19","U","2022-11-01 22:08:00.0","요양병원(일반요양병원)","201837.924804487","455449.081451786","","","","","","","","","","","","","","","",""
"3070000","PHMA220113070034021200001","2011-04-26","","01","영업/정상","13","영업중","","","","","02-912-2114","6628","","","서울특별시 성북구 북악산로1길 71 (정릉동)","136-851","의료법인참예원의료재단 성북참요양병원","2023-12-26 08:44:41","U","2022-11-01 22:08:00.0","요양병원(일반요양병원)","200400.394827284","455032.117169385","","","","","","","","","","","","","","","",""
"3070000","PHMA220063070034021200001","2006-06-08","","01","영업/정상","13","영업중","","","","","02-940-2000","10044.74","","","서울특별시 성북구 동소문로47길 8 (길음동)","02729","서울척병원","2023-12-26 08:47:48","U","2022-11-01 22:08:00.0","병원","202513.134565354","456279.155933546","","","","","","","","","","","","","","","",""
"3070000","PHMA220033070034021200001","2003-06-02","","01","영업/정상","13","영업중","","","","","02-941-4974","","","","서울특별시 성북구 종암로 72 (종암동)","02800","로덴치과병원","2023-02-15 20:51:30","U","2022-12-01 23:07:00.0","치과병원","","","","","","","","","","","","","","","","","",""
"3030000","PHMA219723030033021200001","1972-04-24","","01","영업/정상","13","영업중","","","","","02-2290-8114","","","","서울특별시 성동구 왕십리로 222-1 (사근동)","04763","한양대학교병원","2023-05-10 08:53:26","U","2022-12-04 23:02:00.0","종합병원","","","","","","","","","","","","","","","","","",""
"3070000","PHMA220183070034021200001","2018-01-24","","01","영업/정상","13","영업중","","","","","02-6312-3700","8273.04","","서울특별시 성북구 종암동 25번지 6호","서울특별시 성북구 종암로 31 (종암동)","02811","성북서울요양병원","2023-12-26 08:48:36","U","2022-11-01 22:08:00.0","요양병원(일반요양병원)","203092.615809021","454534.484140104","","","","","","","","","","","","","","","",""
"3070000","PHMA220143070034021200001","2014-10-22","","01","영업/정상","13","영업중","","","","","02-3672-2233","2600.14","136-084","서울특별시 성북구 보문동4가 18번지","서울특별시 성북구 보문로 86 (보문동4가)","02852","성북웰니스요양병원","2024-01-09 17:28:35","U","2023-11-30 23:02:00.0","요양병원(일반요양병원)","201783.484132538","453412.395182677","","","","","","","","","","","","","","","",""
"3070000","PHMA220173070034021200001","2017-03-31","","01","영업/정상","13","영업중","","","","","029292114","2427.6","","서울특별시 성북구 동선동4가 53번지","서울특별시 성북구 아리랑로 16 (동선동4가)","02829","더서울병원","2024-01-17 18:01:44","U","2023-11-30 23:09:00.0","병원","201389.393007427","454658.210922524","","","","","","","","","","","","","","","",""
"3070000","PHMA220183070034021200002","2018-02-23","","01","영업/정상","13","영업중","","","","","02-912-0100","9211.32","","","서울특별시 성북구 동소문로46길 10 (하월곡동)","02733","성북우리아이들병원","2023-11-24 14:15:28","U","2022-10-31 22:06:00.0","병원","202518.375589119","456065.671970878","","","","","","","","","","","","","","","",""
"3030000","PHMA220163030033021200001","20160216","","01","영업/정상","13","영업중","","","","","02-2247-7272","","","서울특별시 성동구 용답동 235번지 8호","서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)","04808","시온요양병원","2021-12-13 10:16:00","U","2021-12-15 02:40:00.0","요양병원(일반요양병원)","205861.778324251","450912.302558818","요양병원(일반요양병원)","30","27","160","2683","308 306 304 302 301 120 116 106 105 102 101","내과, 신경과, 정형외과, 신경외과, 영상의학과, 재활의학과, 한방내과, 한방부인과, 한방안?이비인후?피부과, 한방재활의학과, 침구과","","","","0","0","","","0",""
"3030000","PHMA220173030033021200002","20170804","","01","영업/정상","13","영업중","","","","","02-3394-9878","","","서울특별시 성동구 용답동 235-3 2~7층","서울특별시 성동구 천호대로 436, 2~7층 (용답동)","04808","굿모닝요양병원","2021-04-30 14:54:28","U","2021-05-02 02:40:00.0","요양병원(일반요양병원)","205869.831879948","450941.189726548","요양병원(일반요양병원)","11","33","195","3710","308 307 306 305 304 303 302 301 122 116 115 114 113 110 107 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 산부인과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0",""
"3030000","PHMA220173030033021200003","20171123","","01","영업/정상","13","영업중","","","","","02-2297-9988","","","서울특별시 성동구 행당동 130번지 115호 9988병원빌딩","서울특별시 성동구 왕십리로 269 (행당동)","04745","9988병원","2022-12-28 09:34:58","U","2021-11-01 21:00:00.0","병원","203242.775760419","450703.100046897","","","","","","","","","","","","","","","",""
"3070000","PHMA219853070034021200001","1985-12-02","","01","영업/정상","13","영업중","","","","","02-940-1500","6184","136-873","서울특별시 성북구 하월곡동 88번지 526호","서울특별시 성북구 종암로 191 (하월곡동)","02733","사회복지법인 성가소비녀회 성가복지병원","2023-11-02 10:45:03","U","2022-11-01 00:04:00.0","병원","202645.583739356","456061.113850349","","","","","","","","","","","","","","","",""
"3030000","PHMA220203030033021200001","2002-04-19","","01","영업/정상","13","영업중","","","","","070-7609-9252","","","서울특별시 성동구 하왕십리동 1070-3","서울특별시 성동구 왕십리로 382 (하왕십리동)","04701","재단법인베스티안재단베스티안서울병원","2023-03-14 09:10:49","U","2022-12-02 23:06:00.0","병원","202407.087512138","451424.197660097","","","","","","","","","","","","","","","",""
"3030000","PHMA220003030033021200001","20001010","","01","영업/정상","13","영업중","","","","","02-2281-0010","","","서울특별시 성동구 도선동 365번지 1호","서울특별시 성동구 무학로2길 8 (도선동)","04707","연세슬기병원","2019-02-27 14:16:40","U","2019-03-01 02:40:00.0","병원","202640.965627674","451334.93443267","병원","13","24","61","2043.84","120 119 115 114 111 108 106 105 104 101","내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과, 진단검사의학과, 재활의학과","","","","0","0","","","0",""
