"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소","정원(수용인원)","현인원","전화번호","우편번호"
"엔젤리아데이케어센터","G3442","(노인) 재가노인복지시설","재가노인복지시설","자치구","이해진","1150000000","강서구","서울특별시 강서구 공항대로41길 34-0 (등촌동)34, 203호 (등촌동)","29","29","0236625004","07587"
"구립용마데이케어센터","G3446","(노인) 재가노인복지시설","재가노인복지시설","자치구","박진효","1126000000","중랑구","서울특별시 중랑구 용마산로94길 98-0 (면목동)98 (면목동)","21","21","02-435-0293","02191"
"(주)성동돌봄센터","G3450","(노인) 재가노인복지시설","재가노인복지시설","자치구","홍완식","1120000000","성동구","서울특별시 성동구 뚝섬로1길 56, 501호 (성수동1가)","","100","0222996603","04779"
"역삼사랑데이케어센터","G3475","(노인) 재가노인복지시설","재가노인복지시설","자치구","김지해","1168000000","강남구","서울특별시 강남구 논현로72길 16 (역삼동)","52","44","02-568-4001","135660"
"장수재가복지센터","G3535","(노인) 재가노인복지시설","재가노인복지시설","자치구","장미영","1141000000","서대문구","서울특별시 서대문구 응암로 145, 2층 (북가좌동)","17","8","023523520","120650"
"백산데이케어센터","G3541","(노인) 재가노인복지시설","재가노인복지시설","자치구","전윤서","1141000000","서대문구","서울특별시 서대문구 모래내로 285, 4층 (홍은동, 현대빌딩)","17","15","023077796","120650"
"동행데이케어센터도봉점","G3544","(노인) 재가노인복지시설","재가노인복지시설","자치구","최영혜","1132000000","도봉구","서울특별시 도봉구 도봉로 569-0 (쌍문동)569, 3층 (쌍문동)","28","19","029908639","01432"
"'강북햇살데이케어센터'","G3545","(노인) 재가노인복지시설","재가노인복지시설","자치구","이선분","1130500000","강북구","서울특별시 강북구 삼양로 438 (수유동, 한일빌딩 2층)","32","0","029947247","01041"
"우리들주야간보호센터","G3564","(노인) 재가노인복지시설","재가노인복지시설","자치구","정은경","1153000000","구로구","서울특별시 구로구 고척로 228-6, 5층 (고척동)","24","21","0226836090","152650"
"구로 휴 인지재활 데이케어센터","G3667","(노인) 재가노인복지시설","재가노인복지시설","자치구","김승구","1153000000","구로구","서울특별시 구로구 중앙로 95층 (고척동)(고척동)","27","26","0220663816","08227"
"동대문노인종합복지관 부설구립동안데이케어센터","G3684","(노인) 재가노인복지시설","재가노인복지시설","자치구","송은선","1123000000","동대문구","서울특별시 동대문구 황물로 30, 1~2층 (답십리동)","21","5","0222499944","130650"
"금천호암노인복지센터","G3688","(노인) 재가노인복지시설","재가노인복지시설","자치구","권태록","1154500000","금천구","서울특별시 금천구 독산로72길 86-5 (독산동)","24","24","028532823","153600"
"구세군홍제데이케어센터","G3692","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤희천","1141000000","서대문구","서울특별시 서대문구 홍은중앙로 113, 3층 (홍은동, 홍은빌딩)","20","20","0232173275","120650"
"구립중림어르신데이케어센터","G3709","(노인) 재가노인복지시설","재가노인복지시설","자치구","백선희","1114000000","중구","서울특별시 중구 서소문로6길 16, 4층 (중림동)","21","21","02-363-5666","100699"
"굿모닝데이케어센터 굿모닝재가복지센터","G3719","(노인) 재가노인복지시설","재가노인복지시설","자치구","김효숙","1147000000","양천구","서울특별시 양천구 공항대로 594, 2층 (목동)","32","18","0236631250","07947"
"한마음실버빌 노인복지센터","G3725","(노인) 재가노인복지시설","재가노인복지시설","자치구","조훈원","1168000000","강남구","서울특별시 강남구 논현로12길 19-4, 2~3층 (개포동)","15","6","025770091","06312"
"경동효림단기보호센터","G3782","(노인) 재가노인복지시설","재가노인복지시설","자치구","이서주","1123000000","동대문구","서울특별시 동대문구 고산자로 476, 4층 (제기동)","9","10","02-962-3009","130650"
"사랑드림주야간보호센터","G3848","(노인) 재가노인복지시설","재가노인복지시설","자치구","이옥란","1171000000","송파구","서울특별시 송파구 백제고분로 469, 3, 4층 (방이동, 가응빌딩)","35","35","024170093","138600"
"(주)가족 건강돌봄센터","G3874","(노인) 재가노인복지시설","재가노인복지시설","자치구","민영준","1126000000","중랑구","서울특별시 중랑구 망우로 217, 2층 (중화동)","","20","02-493-0111","131600"
"늘봄노인주야간보호센터","G3878","(노인) 재가노인복지시설","재가노인복지시설","자치구","신욱","1171000000","송파구","서울특별시 송파구 마천로 264, 5층 (거여동, 흥일빌딩)","42","36","024007978","138600"
"늘봄재가노인복지센터","G3887","(노인) 재가노인복지시설","재가노인복지시설","자치구","천민경","1126000000","중랑구","서울특별시 중랑구 겸재로 204, 2층 (면목동)","20","20","02-436-0148","131600"
"구립대림1동데이케어센터","G3898","(노인) 재가노인복지시설","재가노인복지시설","자치구","조성제","1156000000","영등포구","서울특별시 영등포구 디지털로 4412층 (대림동)","21","21","02-846-8886","07428"
"구립신길5동데이케어센터","G3899","(노인) 재가노인복지시설","재가노인복지시설","자치구","김병성","1156000000","영등포구","서울특별시 영등포구 도림로80길 6, 2층~3층(신길동)","21","21","02-832-1111","150650"
"서울데이케어센터","G3915","(노인) 재가노인복지시설","재가노인복지시설","자치구","이옥자","1123000000","동대문구","서울특별시 동대문구 신이문로 27, 7~8층 (이문동)","48","20","029789151","130650"
"응암데이케어","G3922","(노인) 재가노인복지시설","재가노인복지시설","자치구","남진경","1138000000","은평구","서울특별시 은평구 백련산로 133, 6층 (응암동)","28","12","070-4953-1140","122600"
"우리실버홈케어복지센터","G3947","(노인) 재가노인복지시설","재가노인복지시설","자치구","안은영","1147000000","양천구","서울특별시 양천구 신정중앙로 52, 3층 307호 (신정동)","20","20","0264871184","158600"
"(A )한성노인복지센터","G3969","(노인) 재가노인복지시설","재가노인복지시설","자치구","김홍순","1126000000","중랑구","서울특별시 중랑구 봉화산로 101 (중화동)","20","20","024334548","131600"
"숲데이케어센터","G3971","(노인) 재가노인복지시설","재가노인복지시설","자치구","강창구","1159000000","동작구","서울특별시 동작구 상도로68길 1-20 (상도동) 2층 (상도동)","60","60","028881005","07040"
"아름다운은빛재가노인복지센터","G3973","(노인) 재가노인복지시설","재가노인복지시설","자치구","최옥주","1150000000","강서구","서울특별시 강서구 양천로26길 18, 2층 (방화동)","0","0","0267351123","157650"
"벧엘데이케어센터","G4005","(노인) 재가노인복지시설","재가노인복지시설","자치구","박미혜","1162000000","관악구","서울특별시 관악구 문성로 96, 4,5층 (신림동)","28","28","028554382","151600"
"천세노인복지센터","G4017","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤영자","1153000000","구로구","서울특별시 구로구 경인로55길 21 (구로동)","30","99","02-2632-5949","152650"
"한결재가돌봄센터","G4033","(노인) 재가노인복지시설","재가노인복지시설","자치구","이수현","1132000000","도봉구","서울특별시 도봉구 방학로 200-20 (방학동)200-20, 3층 (방학동)","0","0","029552503","01359"
"마포봄데이케어센터","G4057","(노인) 재가노인복지시설","재가노인복지시설","자치구","이선미","1144000000","마포구","서울특별시 마포구 대흥로 54, 5층 501호 (대흥동)","34","34","02-706-9874","04159"
"장위행복데이케어센터","G4086","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤미선","1129000000","성북구","서울특별시 성북구 화랑로19길 67, 1층 (장위동, 우송빌딩)","23","24","02-915-3916","02769"
"연세노인복지센터","G4094","(노인) 재가노인복지시설","재가노인복지시설","자치구","신규식","1129000000","성북구","서울특별시 성북구 북악산로 813, 2동 2층 206호 (정릉동, 우성상가)","0","3","02-846-5571","02819"
"서울희망데이케어센터","G4125","(노인) 재가노인복지시설","재가노인복지시설","자치구","양수운","1156000000","영등포구","서울특별시 영등포구 도신로 235 (신길동)","45","31","02-835-1110","07316"
"구립신내우리데이케어센터","G4140","(노인) 재가노인복지시설","재가노인복지시설","자치구","박미정","1126000000","중랑구","서울특별시 중랑구 망우로65길 20 (신내동)","21","21","02-2088-7903","02072"
"더효재활 데이케어센터","G4141","(노인) 재가노인복지시설","재가노인복지시설","자치구","이재학","1121500000","광진구","서울특별시 광진구 용마산로 37, 2층 (중곡동)","33","17","0222018975","04924"
"목동 연세데이케어센터","G4156","(노인) 재가노인복지시설","재가노인복지시설","자치구","나성희","1147000000","양천구","서울특별시 양천구 목동중앙본로3길 10, 1층 (목동)","57","12","0226550547","07960"
"백세만세데이케어센터","G4188","(노인) 재가노인복지시설","재가노인복지시설","자치구","곽정아","1121500000","광진구","서울특별시 광진구 광나루로 556, 4층 (구의동)","46","38","024479600","05033"
"해피데이케어센터","G4189","(노인) 재가노인복지시설","재가노인복지시설","자치구","장용석","1138000000","은평구","서울특별시 은평구 진흥로 91-1, 4,5층 (역촌동)","24","24","02-736-1414","03404"
